"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"cluster"
"Sète mer";2011-02-21;12;53;4,41666666666667;0,803030303030303;0,161259493401509;3;0,0275898896404414;8,83333333333333;-0,0942054129077121;0,789522424161272;0,881548974943052;2,18867924528302;0,148467059160301;2;1
"Sète mer";2011-02-28;15;83;5,53333333333333;0,79047619047619;0,138539605022486;4;0,0150965307011177;11,0666666666667;-0,168580955909606;0,812370152892192;0,854710556186152;2,30120481927711;0,12162112621322;3;1
"Sète mer";2011-03-21;10;44;4,4;0,977777777777778;0,148567869363762;8;-0,0454545454545454;8,8;-0,222222222222169;0,770882019414523;0,976744186046512;1,90909090909091;0,196561514503378;2;1
"Sète mer";2011-03-28;15;93;6,2;0,885714285714286;0,151579974955936;9;0,0240490230084402;12,4;-0,19593908629441;0,778724587578771;0,899721448467967;2,08602150537634;0,148290348381287;2;1
"Sète mer";2011-04-11;17;109;6,41176470588235;0,801470588235294;0,127108974464837;6;0,020158235838734;12,8235294117647;-0,229719051799828;0,794515067319118;0,857774502579219;2,27522935779817;0,133757366678114;2;1
"Sète mer";2011-04-27;18;108;6;0,705882352941177;0,14025594373619;1;0,0286351165980796;12;0,0322431133839097;0,805562165432567;0,854531607006854;2,7962962962963;0,111675296326335;2;1
"Sète mer";2011-05-09;20;160;8;0,842105263157895;0,141261958121599;8;0,0430468749999999;16;-0,118433468457246;0,796587614723784;0,881637616538306;2,16875;0,121558342121591;2;1
"Sète mer";2011-05-23;13;69;5,30769230769231;0,884615384615385;0,153212145677525;6;-0,0139676538542324;10,6153846153846;-0,222384326802826;0,776709189822159;0,914956011730205;1,92753623188406;0,158430448788273;2;1
"Sète mer";2011-06-06;16;105;6,5625;0,875;0,12929564882067;10;-0,00040816326530618;13,125;-0,215854146777133;0,804716770646726;0,894453004622496;2,0952380952381;0,126774853434147;2;1
"Sète mer";2011-06-20;13;68;5,23076923076923;0,871794871794872;0,143599191403919;6;-0,013083910034602;10,4615384615385;-0,0752453653216838;0,80143193796388;0,893617021276596;2,10294117647059;0,141663170718024;3;1
"Sète mer";2011-07-04;11;53;4,81818181818182;0,963636363636364;0,164090377028974;8;-0,032751868992524;9,63636363636364;-0,227799227799249;0,794298032195446;0,965217391304348;1,49056603773585;0,166822383122617;2;1
"Sète mer";2011-07-18;14;80;5,71428571428571;0,879120879120879;0,134735272592204;8;-0,0078125;11,4285714285714;-0,132966168371372;0,779212986104271;0,893992932862191;2,1125;0,151698543832613;2;1
"Sète mer";2011-08-01;11;39;3,54545454545455;0,709090909090909;0,174607496700097;2;-0,0082182774490466;7,09090909090909;-0,0184774575018468;0,79075997713821;0,887640449438202;2,53846153846154;0,156431978124326;2;1
"Sète mer";2011-08-16;9;31;3,44444444444444;0,861111111111111;0,172119717713279;4;0,00572320499479718;6,88888888888889;-0,284023668639055;0,777427105580467;0,888888888888889;1,80645161290323;0,199084360062385;2;1
"Sète mer";2011-08-29;16;98;6,125;0,816666666666667;0,135219397777309;5;0,0191586838817159;12,25;-0,168511685116854;0,79142355135779;0,875324675324675;2,14285714285714;0,135977927548899;3;1
"Sète mer";2011-09-12;12;51;4,25;0,772727272727273;0,175095427339812;2;-0,02479815455594;8,5;0,12191304347827;0,786720772238763;0,908653846153846;2,09803921568627;0,147935698729862;3;1
"Sète mer";2011-09-27;9;25;2,77777777777778;0,694444444444444;0,203238937511583;1;-2,77555756156289e-17;5,55555555555556;-0,0491606714628269;0,79719403289041;0,837209302325581;2,68;0,176904913785843;2;1
"Sète mer";2011-10-11;12;61;5,08333333333333;0,924242424242424;0,166630530567105;9;-0,0076592313894116;10,1666666666667;-0,20478170478172;0,764682342627085;0,925531914893617;1,67213114754098;0,178828136668939;2;1
"Sète mer";2011-11-07;12;51;4,25;0,772727272727273;0,128305740269153;4;0,0259515570934256;8,5;-0,0843308915490476;0,824834074214626;0,8175;2,23529411764706;0,133073955803035;3;1
"Sète mer";2011-11-28;17;102;6;0,75;0,191726914345707;2;0,0309496347558632;12;0,0735211208786641;0,755220055184002;0,882497945768283;2,3921568627451;0,145180051749159;2;1
"Sète mer";2011-12-05;20;133;6,65;0,7;0,145900692176316;3;0,0668211883091187;13,3;0,0134251734532407;0,794768342637685;0,822799097065463;2,98496240601504;0,111090845481328;2;1
"Sète mer";2011-12-19;13;67;5,15384615384615;0,858974358974359;0,155856826083027;5;0,0199376253063042;10,3076923076923;-0,136945519499859;0,761075975264819;0,905572755417957;2,43283582089552;0,170823891165234;2;1
"Sète mer";2012-01-03;15;90;6;0,857142857142857;0,119197446029261;8;-0,00222222222222224;12;-0,202654507697183;0,792769587520297;0,873642645607108;2,15555555555556;0,141168240901364;2;1
"Sète mer";2012-01-16;13;50;3,84615384615385;0,641025641025641;0,158477228641079;1;0,0168;7,69230769230769;0,244090159428255;0,79705515991606;0,840314136125654;2,96;0,132730213655658;2;1
"Sète mer";2012-01-30;18;99;5,5;0,647058823529412;0,11004147218082;1;-0,00204060810121415;11;-0,09517815360009;0,833999820105305;0,800358102059087;3,04040404040404;0,0960401283717635;3;1
"Sète mer";2012-02-13;18;94;5,22222222222222;0,61437908496732;0,115760709498469;5;0,064961521050249;10,4444444444444;-0,0450191165474501;0,845713374668423;0,721362229102167;3,22340425531915;0,0871688329536039;3;1
"Sète mer";2012-02-27;19;120;6,31578947368421;0,701754385964912;0,109192887944388;3;0,0148611111111111;12,6315789473684;0,088019249014567;0,80105446055956;0,833443054641211;2,675;0,11464824563972;3;1
"Sète mer";2012-03-12;19;125;6,57894736842105;0,730994152046784;0,135078872126842;4;0,0344639999999999;13,1578947368421;0,0930441257900087;0,793846299931033;0,835279655808236;2,512;0,122232462219771;3;1
"Sète mer";2012-03-26;8;23;2,875;0,821428571428571;0,181964926288777;3;-0,0226843100189036;5,75;-0,304347826086953;0,781244370310004;0,860869565217391;1,95652173913043;0,212050652286391;2;1
"Sète mer";2012-04-10;14;64;4,57142857142857;0,703296703296703;0,123897924102892;2;0,01123046875;9,14285714285714;0,0105777054515867;0,830650930719129;0,822495606326889;2,578125;0,113364500065373;3;1
"Sète mer";2012-04-23;12;41;3,41666666666667;0,621212121212121;0,134304616464449;2;0,0746579417013682;6,83333333333333;-0,260888758092995;0,840606312397698;0,730627306273063;2,97560975609756;0,122924064789732;2;1
"Sète mer";2012-05-29;22;159;7,22727272727273;0,688311688311688;0,127798655040917;4;0,0389027332779558;14,4545454545455;-0,00729074500088359;0,809130611384207;0,826751592356688;3,0251572327044;0,0982633794107592;2;1
"Sète mer";2012-06-05;16;92;5,75;0,766666666666667;0,143335630122358;1;0,00945179584120984;11,5;-0,107552526973313;0,785385679639355;0,883698760724499;2,44565217391304;0,130042983389157;2;1
"Sète mer";2012-06-18;17;113;6,64705882352941;0,830882352941177;0,153238636572398;7;0,0545070091628161;13,2941176470588;-0,121638287714835;0,799765239979608;0,871508379888268;2,1858407079646;0,12056277109379;2;1
"Sète mer";2012-07-02;17;110;6,47058823529412;0,808823529411765;0,156883002441382;1;0,00161157024793385;12,9411764705882;-0,0403506955231013;0,802653081695383;0,910905203136137;2,16363636363636;0,11934473067394;2;1
"Sète mer";2012-07-16;7;17;2,42857142857143;0,809523809523809;0,175759177943537;3;0,00692041522491355;4,85714285714286;-0,362869198312233;0,749597452800717;0,826086956521739;2;0,251402461820212;2;1
"Sète mer";2012-08-13;10;38;3,8;0,844444444444444;0,165190704500585;4;-0,0418975069252078;7,6;-0,168903803131992;0,775497388080667;0,876923076923077;2,05263157894737;0,179731555977084;2;1
"Sète mer";2012-08-28;15;80;5,33333333333333;0,761904761904762;0,194171255750847;2;0,03875;10,6666666666667;0,0805988205050733;0,754474164649025;0,873646209386282;2,375;0,152212075236892;2;1
"Sète mer";2012-09-10;11;42;3,81818181818182;0,763636363636364;0,187237524072527;4;0,0612244897959184;7,63636363636364;-0,0901792881990897;0,737484236781366;0,833898305084746;2,35714285714286;0,187283320394512;2;1
"Sète mer";2012-09-24;11;46;4,18181818181818;0,836363636363636;0,161798969717385;4;-0,0179584120982987;8,36363636363636;-0,0528691166989066;0,786263706775503;0,877840909090909;1,97826086956522;0,16359113499192;3;1
"Sète mer";2012-10-08;19;138;7,26315789473684;0,807017543859649;0,133522703586025;6;0,0285654274312119;14,5263157894737;-0,0214505597929463;0,803681814903107;0,87782340862423;2,16666666666667;0,119697514428936;2;1
"Sète mer";2012-10-22;15;81;5,4;0,771428571428571;0,147798113219125;4;0,00609663161103485;10,8;0,0449223615378259;0,773814949551668;0,858669833729216;2,39506172839506;0,140443019290043;2;1
"Sète mer";2012-11-05;14;64;4,57142857142857;0,703296703296703;0,163929831137193;2;0,0438232421875;9,14285714285714;0,202898550724638;0,765481483181364;0,850352112676056;2,609375;0,142889764315826;2;1
"Sète mer";2012-11-19;12;46;3,83333333333333;0,696969696969697;0,159257444387895;2;-0,00661625708884685;7,66666666666667;0,262820512820511;0,806147392750548;0,87719298245614;2,34782608695652;0,136352999786209;3;1
"Sète mer";2012-12-03;14;74;5,28571428571429;0,813186813186813;0,0994389034417353;6;0,0262052593133674;10,5714285714286;-0,177227986166535;0,816054950445375;0,870445344129555;2,22972972972973;0,130110665648358;2;1
"Sète mer";2012-12-17;11;48;4,36363636363636;0,872727272727273;0,183251874218501;5;-0,0223524305555556;8,72727272727273;-0,178109452736322;0,77727827665685;0,897637795275591;1,8125;0,169036723657928;3;1
"Sète mer";2013-01-07;14;73;5,21428571428571;0,802197802197802;0,138064709751747;5;0,00253330831300441;10,4285714285714;-0,207220854636109;0,797275930917949;0,844011142061281;2,19178082191781;0,13701583800814;2;1
"Sète mer";2013-01-21;13;60;4,61538461538461;0,769230769230769;0,167138763391067;4;0,0195833333333333;9,23076923076923;-0,0345942450695134;0,784558009871018;0,826589595375723;2,4;0,140350228434891;3;1
"Sète mer";2013-02-04;19;144;7,57894736842105;0,842105263157895;0,13292170786782;10;0,0456934799382717;15,1578947368421;-0,116617780924444;0,792009019333043;0,871942446043166;2,19444444444444;0,12868370530677;2;1
"Sète mer";2013-02-18;17;98;5,76470588235294;0,720588235294118;0,130827232161851;4;0,046491045397751;11,5294117647059;-0,114399906352946;0,815983260678868;0,814247069431921;2,61224489795918;0,110203985576538;3;1
"Sète mer";2013-03-11;20;140;7;0,736842105263158;0,121784240137879;7;0,0256887755102042;14;-0,104531534118099;0,802615548305155;0,815925542916236;2,57857142857143;0,113792015967351;3;1
"Sète mer";2013-03-18;13;65;5;0,833333333333333;0,173935284936203;6;0,0350295857988166;10;-0,134366609714417;0,782558804731259;0,853577371048253;1,96923076923077;0,147695806766515;2;1
"Sète mer";2013-04-02;10;36;3,6;0,8;0,201642685902123;2;-0,0200617283950616;7,2;-0,339382940108891;0,747775900824884;0,892561983471074;2,08333333333333;0,196359327023224;2;1
"Sète mer";2013-04-15;15;81;5,4;0,771428571428571;0,186614030310786;1;0,0163846974546564;10,8;-0,114188807235734;0,767883582873945;0,881118881118881;2,2962962962963;0,141313778977148;2;1
"Sète mer";2013-04-29;21;148;7,04761904761905;0,704761904761905;0,135122978912827;6;0,0765385317750183;14,0952380952381;-0,0711092234094873;0,814753325563214;0,789320388349515;2,57432432432432;0,0963096260288346;3;1
"Sète mer";2013-05-13;18;108;6;0,705882352941177;0,107953664780301;4;0,0339077503429355;12;0,00771049076992594;0,824997717851728;0,811819595645412;2,62962962962963;0,1004474846369;3;1
"Sète mer";2013-05-27;16;89;5,5625;0,741666666666667;0,138260993907274;3;0,0562428986239111;11,125;-0,187028427711301;0,812400624937805;0,831101956745623;2,60674157303371;0,111608363564314;2;1
"Sète mer";2013-07-01;23;180;7,82608695652174;0,711462450592885;0,108029096598124;4;0,0416666666666666;15,6521739130435;-0,093102148511117;0,827286732954364;0,80952380952381;2,76666666666667;0,0901900385480751;2;1
"Sète mer";2013-07-08;16;98;6,125;0,816666666666667;0,107882990285751;7;-0,00036443148688039;12,25;-0,221683841761646;0,823815785596917;0,859007832898172;2,12244897959184;0,115182628388595;3;1
"Sète mer";2013-07-22;11;48;4,36363636363636;0,872727272727273;0,159112766165542;7;-0,00347222222222221;8,72727272727273;-0,232067510548519;0,787125833540708;0,880952380952381;2,125;0,164137952310682;2;1
"Sète mer";2013-08-05;19;147;7,73684210526316;0,859649122807018;0,102439718370344;8;0,0124716553287982;15,4736842105263;-0,107314794855203;0,812837167467484;0,888429752066116;1,95238095238095;0,121106085681105;2;1
"Sète mer";2013-08-19;16;103;6,4375;0,858333333333333;0,11104402382904;9;0,00372325384107838;12,875;-0,174388290353999;0,83629839612316;0,8808;1,9126213592233;0,107953606043461;3;1
"Sète mer";2013-08-26;14;74;5,28571428571429;0,813186813186813;0,173565684352798;5;0,00429145361577798;10,5714285714286;-0,162195394589764;0,754792099243985;0,875;2,44594594594595;0,164962233536662;2;1
"Sète mer";2013-09-02;17;111;6,52941176470588;0,816176470588235;0,130496640225872;5;0,0266212158104049;13,0588235294118;-0,16270112666931;0,790284226297512;0,87276626161544;2,32432432432432;0,133239903666945;2;1
"Sète mer";2013-09-16;18;101;5,61111111111111;0,660130718954248;0,121659723864772;4;0,036270953828056;11,2222222222222;0,00484169864014777;0,829736673274689;0,792105263157895;2,78217821782178;0,0952303982267795;2;1
"Sète mer";2013-09-23;17;96;5,64705882352941;0,705882352941177;0,156612959631238;3;0,0622829861111112;11,2941176470588;0,133250311332497;0,800744483383318;0,816635160680529;2,5;0,11143928576329;2;1
"Sète mer";2013-10-14;20;157;7,85;0,826315789473684;0,0977823159854863;8;-0,0152541685261065;15,7;-0,152356694875806;0,818284583524716;0,865408805031447;2,11464968152866;0,113498040220227;3;1
"Sète mer";2013-10-28;19;144;7,57894736842105;0,842105263157895;0,128453246353373;7;0,0161795910493827;15,1578947368421;-0,0719480400676963;0,804168307171955;0,883698760724499;2,06944444444444;0,122176106591089;2;1
"Sète mer";2013-11-12;19;141;7,42105263157895;0,824561403508772;0,140394731796878;6;0,0303807655550526;14,8421052631579;-0,151499999999998;0,794797548247556;0,877400295420975;2,34042553191489;0,125648506549867;2;1
"Sète mer";2013-12-02;15;90;6;0,857142857142857;0,11221581179126;5;-0,0290740740740741;12;-0,15203233774984;0,802121860975556;0,904390243902439;2,21111111111111;0,133830591633585;3;1
"Sète mer";2013-12-09;12;53;4,41666666666667;0,803030303030303;0,208989654582123;6;0,0404058383766465;8,83333333333333;-0,203421461897354;0,775356843110518;0,837209302325581;1,86792452830189;0,151067896442001;2;1
"Sète mer";2013-12-23;14;65;4,64285714285714;0,714285714285714;0,140432621685342;4;0,0216568047337278;9,28571428571429;-0,226164306528296;0,816733085647203;0,787307032590051;2,56923076923077;0,121809958721122;3;1
"Sète mer";2014-01-06;16;80;5;0,666666666666667;0,108791684340495;4;-0,00632812500000002;10;0,0181114022098205;0,837286517779194;0,759640102827764;2,6875;0,102561687641765;3;1
"Sète mer";2014-01-20;10;24;2,4;0,533333333333333;0,185090253340604;2;0,111111111111111;4,8;-0,167680278019115;0,834874552361822;0,553398058252427;3,20833333333333;0,142900493959376;2;1
"Sète mer";2014-02-03;22;151;6,86363636363636;0,653679653679654;0,111555142919853;5;0,079141265733959;13,7272727272727;-0,0945751279886798;0,844908641891837;0,756874095513748;2,78145695364238;0,0773180700240503;3;1
"Sète mer";2014-02-17;14;60;4,28571428571429;0,659340659340659;0,126365173762022;4;0,04125;8,57142857142857;0,0383514596451064;0,838632826357791;0,75;2,85;0,10932736937696;3;1
"Sète mer";2014-03-03;23;183;7,95652173913043;0,723320158102767;0,128989380406423;4;0,0323240467019021;15,9130434782609;0,0915033118811248;0,813771126992301;0,840777361063757;2,61748633879781;0,0951842321416884;3;1
"Sète mer";2014-03-17;18;127;7,05555555555556;0,830065359477124;0,141353747012684;6;0,0057350114700229;14,1111111111111;-0,129604151580985;0,785840757655099;0,885302593659942;2,19685039370079;0,135497426157036;3;1
"Sète mer";2014-03-31;20;151;7,55;0,794736842105263;0,100476321202701;6;0,0249769746940923;15,1;-0,107440851862641;0,822026150806242;0,866310160427808;2,37748344370861;0,104814701990779;2;1
"Sète mer";2014-04-14;18;133;7,38888888888889;0,869281045751634;0,140013226792352;11;-0,00138504155124647;14,7777777777778;-0,215344827586204;0,788454076697752;0,896478121664888;2,07518796992481;0,134246544320536;3;1
"Sète mer";2014-04-28;17;83;4,88235294117647;0,610294117647059;0,13260300598539;2;0,0632893017854551;9,76470588235294;0,0465319179874948;0,818814637010297;0,778045838359469;3,36144578313253;0,102973935977625;2;1
"Sète mer";2014-05-12;21;131;6,23809523809524;0,623809523809524;0,0987614357252277;4;0,0675951284890157;12,4761904761905;0,00275953944238569;0,841597955009745;0,747285886610374;3,17557251908397;0,0809379672553142;2;1
"Sète mer";2014-05-26;19;143;7,52631578947368;0,83625730994152;0,129802867769372;8;0,00946256540662128;15,0526315789474;-0,0719640179910009;0,796922698871197;0,878260869565217;2,3006993006993;0,125083375448189;3;1
"Sète mer";2014-06-23;14;69;4,92857142857143;0,758241758241758;0,147323254658179;0;0,0179584120982987;9,85714285714286;-0,206234718826404;0,799791377750853;0,903988183161004;1,78260869565217;0,126611184182924;3;1
"Sète mer";2014-07-07;22;176;8;0,761904761904762;0,134934751112212;6;0,0459065082644628;16;0,0668492908584821;0,805374396903671;0,863116511794139;2,43181818181818;0,110096904521293;2;1
"Sète mer";2014-07-28;16;99;6,1875;0,825;0,174538164931781;2;0,00872359963269032;12,375;-0,207086463771813;0,768818965971229;0,919233971690258;2,11111111111111;0,148954667036464;2;1
"Sète mer";2014-08-04;21;155;7,38095238095238;0,738095238095238;0,134473025765934;2;0,0622476586888657;14,7619047619048;0,0909090909090897;0,7907945802487;0,853966870095902;2,59354838709677;0,116099984426368;2;1
"Sète mer";2014-08-18;17;97;5,70588235294118;0,713235294117647;0,130119773705318;2;0,0569135933680519;11,4117647058824;-0,200324916610498;0,803830619963115;0,826558265582656;2,89690721649485;0,114054366431168;2;1
"Sète mer";2014-09-02;17;110;6,47058823529412;0,808823529411765;0,149122631016658;4;0,011404958677686;12,9411764705882;-0,0776902609645624;0,781899070223989;0,889370932754881;2,05454545454545;0,138480269657571;3;1
"Sète mer";2014-09-15;13;62;4,76923076923077;0,794871794871795;0,132183019303749;4;-0,0251040582726327;9,53846153846154;-0,183333333333333;0,804329908905389;0,854838709677419;2,30645161290323;0,132999232565196;3;1
"Sète mer";2014-10-01;19;140;7,36842105263158;0,818713450292398;0,112156519331858;9;0,0132397959183674;14,7368421052632;-0,115979799715516;0,80349205880357;0,857791225416036;2,32857142857143;0,120281440034454;3;1
"Sète mer";2014-10-13;17;112;6,58823529411765;0,823529411764706;0,122406954738736;7;0,00765306122448989;13,1764705882353;-0,0377218324391323;0,801253894202748;0,86628733997155;2,24107142857143;0,125382521956083;2;1
"Sète mer";2014-10-27;18;113;6,27777777777778;0,738562091503268;0,130456780080036;3;0,0289764272848305;12,5555555555556;0,0868933763886111;0,794682793717226;0,839568345323741;2,51327433628319;0,11936726621491;2;1
"Sète mer";2014-11-10;17;83;4,88235294117647;0,610294117647059;0,135928400025917;2;0,066773116562636;9,76470588235294;0,077153068136694;0,810240572624404;0,768292682926829;3,21686746987952;0,104194082983549;3;1
"Sète mer";2014-11-24;16;96;6;0,8;0,132840544903031;6;0,0115017361111112;12;-0,10701584222438;0,800981651507849;0,846994535519126;2,1875;0,126946821351693;3;1
"Sète mer";2014-12-08;20;134;6,7;0,705263157894737;0,120437936173814;6;0,0243094230340833;13,4;0,0201305188869734;0,805993354476033;0,805042016806723;2,82089552238806;0,109258946731596;3;1
"Sète mer";2014-12-22;15;60;4;0,571428571428571;0,167330404729155;5;0,143194444444444;8;-0,0625;0,829266339825054;0,666666666666667;3,05;0,0999026573158283;3;1
"Sète mer";2015-01-05;16;81;5,0625;0,675;0,147290264298984;3;0,0154702027130011;10,125;0,209790412227882;0,805763624210786;0,871548619447779;2,77777777777778;0,116010186423623;3;1
"Sète mer";2015-01-19;11;33;3;0,6;0,166685886489942;3;0,0110192837465565;6;0,174288179465058;0,79926813708582;0,729281767955801;3,27272727272727;0,145676616427025;2;1
"Sète mer";2015-02-02;13;59;4,53846153846154;0,756410256410256;0,167397022195711;3;0,00847457627118642;9,07692307692308;-0,216784326168006;0,78983844599277;0,852998065764023;2,16949152542373;0,140741401774333;2;1
"Sète mer";2015-02-16;14;62;4,42857142857143;0,681318681318681;0,182261328571161;3;0,0608740894901145;8,85714285714286;0,00558821394876176;0,781915113939993;0,796610169491525;2,53225806451613;0,130776892995804;2;1
"Sète mer";2015-03-02;12;51;4,25;0,772727272727273;0,181221548428538;5;0,0845828527489428;8,5;-0,154919016196765;0,805203601153262;0,825;2,03921568627451;0,137705655375468;2;1
"Sète mer";2015-03-16;10;27;2,7;0,6;0,177215856507125;1;0,0816186556927297;5,4;-0,196947674418606;0,842855957873192;0,705882352941177;2,96296296296296;0,141944254231938;2;1
"Sète mer";2015-03-30;11;37;3,36363636363636;0,672727272727273;0,110499851787675;4;0,0631848064280496;6,72727272727273;-0,236675700090334;0,858572413450069;0,706666666666667;2,89189189189189;0,12970104976905;3;1
"Sète mer";2015-04-13;6;12;2;0,8;0,291952376577899;2;-0,00347222222222214;4;-0,454545454545455;0,749151830620522;0,846153846153846;1,5;0,279221653267621;2;1
"Sète mer";2015-04-27;10;24;2,4;0,533333333333333;0,249487280879456;1;0,207465277777778;4,8;0,792880258899677;0,81055438690624;0,885714285714286;4,66666666666667;0,150223861858059;2;1
"Sète mer";2015-05-11;18;124;6,88888888888889;0,810457516339869;0,140265169136884;3;0,00809703433923001;13,7777777777778;-0,205105889179;0,794723965136584;0,880980861244019;2,25;0,124528494787777;3;1
"Sète mer";2015-05-27;14;77;5,5;0,846153846153846;0,124177676485106;4;-0,0280823073030865;11;-0,0995887850467318;0,7791900614718;0,905236907730673;2,09090909090909;0,157186401657455;2;1
"Sète mer";2015-06-08;17;104;6,11764705882353;0,764705882352941;0,10761898774491;2;-0,00462278106508879;12,2352941176471;-0,142857142857141;0,814279435892601;0,906759906759907;2,43269230769231;0,115257712445042;2;1
"Sète mer";2015-06-22;15;75;5;0,714285714285714;0,157055263668529;4;0,0341333333333333;10;-0,149435848432505;0,827044176737838;0,798890429958391;2,4;0,104783382211288;2;1
"Sète mer";2015-07-06;14;81;5,78571428571429;0,89010989010989;0,128181413316887;8;-0,0211095869532082;11,5714285714286;-0,16146693317112;0,772932682231368;0,90585533869116;1,93827160493827;0,159874036630342;2;1
"Sète mer";2015-08-03;15;75;5;0,714285714285714;0,124042194472825;4;0,0233777777777777;10;-0,0122864445540611;0,803521620650554;0,789693593314763;2,74666666666667;0,118776255502075;3;1
"Sète mer";2015-08-17;16;92;5,75;0,766666666666667;0,128297199395751;5;0,0555293005671078;11,5;-0,0695659194273232;0,818096384040368;0,824630541871921;2,3804347826087;0,110707871303477;2;1
"Sète mer";2015-08-31;22;192;8,72727272727273;0,831168831168831;0,112365465484985;10;0,0096435546875;17,4545454545455;-0,155283680561105;0,825833313494704;0,865846153846154;2,01041666666667;0,104148359135016;2;1
"Sète mer";2015-09-14;16;84;5,25;0,7;0,118892745723548;2;0,027140022675737;10,5;0,00272530777182846;0,838053917764002;0,821305841924399;2,58333333333333;0,0994542013089098;3;1
"Sète mer";2015-09-28;22;150;6,81818181818182;0,649350649350649;0,127078210821449;3;0,0754666666666667;13,6363636363636;0,173274543967569;0,814289817493356;0,826996197718631;3,12;0,0954390207508824;2;1
"Sète mer";2015-10-12;16;100;6,25;0,833333333333333;0,143701586017531;6;-0,01005;12,5;-0,0935004300282641;0,791101446397057;0,878787878787879;2,17;0,133595987145781;3;1
"Sète mer";2015-10-26;18;90;5;0,588235294117647;0,136368264406606;3;0,0958641975308642;10;0,352583771920912;0,800385885644972;0,814612868047982;3,31111111111111;0,108492188257996;3;1
"Sète mer";2015-11-09;20;152;7,6;0,8;0,115132680793777;7;0,0152138157894737;15,2;-0,0566540829167125;0,805348144133862;0,861517976031957;2,50657894736842;0,117135822102678;2;1
"Sète mer";2015-11-23;19;105;5,52631578947368;0,614035087719298;0,117153825607435;3;0,0834013605442177;11,0526315789474;0,00726604219557117;0,850297898235383;0,740963855421687;3,16190476190476;0,0799486823303541;2;1
"Sète mer";2015-12-07;11;39;3,54545454545455;0,709090909090909;0,202392194173922;1;0,0118343195266272;7,09090909090909;0,0759104870557304;0,799089012851669;0,844106463878327;2,53846153846154;0,147145052444046;2;1
"Sète mer";2016-01-04;21;155;7,38095238095238;0,738095238095238;0,119861397702636;5;0,0225806451612903;14,7619047619048;-0,0280659393072181;0,815556713490837;0,83545974483062;2,58064516129032;0,103468576116543;3;1
"Sète mer";2016-01-18;15;79;5,26666666666667;0,752380952380952;0,139927172402572;4;0,0528761416439673;10,5333333333333;-0,101091519731313;0,818333383833173;0,835820895522388;2,43037974683544;0,113162151687258;2;1
"Sète mer";2016-02-01;17;112;6,58823529411765;0,823529411764706;0,122559082265031;7;0,00577965561224491;13,1764705882353;-0,114357385273717;0,825353474895091;0,861407249466951;2,08928571428571;0,107646281132796;3;1
"Sète mer";2016-02-15;11;27;2,45454545454545;0,490909090909091;0,15572192512653;2;0,222222222222222;4,90909090909091;0,166666666666667;0,839434747401909;0,641025641025641;4,14814814814815;0,129064391804673;2;1
"Sète mer";2016-03-07;19;131;6,89473684210526;0,766081871345029;0,102270155388131;5;0,0267758289143989;13,7894736842105;-0,110321257689685;0,825486048212758;0,835034013605442;2,58778625954198;0,104520404900277;3;1
"Sète mer";2016-03-14;19;136;7,15789473684211;0,795321637426901;0,121596761708154;6;0,072853589965398;14,3157894736842;-0,00966658474645706;0,798065044324785;0,861464968152866;2,48529411764706;0,124004819455627;2;1
"Sète mer";2016-03-29;20;144;7,2;0,757894736842105;0,131838477520817;5;0,0333960262345679;14,4;0,0340417528681601;0,809968809095343;0,857562408223201;2,45833333333333;0,1084793681251;3;1
"Sète mer";2016-04-18;18;105;5,83333333333333;0,686274509803922;0,136581695500337;4;0,0183219954648526;11,6666666666667;0,143038510368177;0,803435217604559;0,805119735755574;2,65714285714286;0,108660333810587;3;1
"Sète mer";2016-04-25;16;76;4,75;0,633333333333333;0,153575035099367;3;0,0723684210526316;9,5;-0,052111144071989;0,810249562703962;0,748936170212766;3,11842105263158;0,105429770715139;3;1
"Sète mer";2016-05-11;17;103;6,05882352941176;0,757352941176471;0,117563391867452;7;0,0263455556602884;12,1176470588235;-0,137713624737297;0,816994942795654;0,822460776218002;2,42718446601942;0,1125989983722;3;1
"Sète mer";2016-05-24;21;168;8;0,8;0,129649726908596;8;0,0339427437641724;16;0,023699791138051;0,811003356342205;0,857634902411022;2,44047619047619;0,10566028536338;2;1
"Sète mer";2016-06-06;21;154;7,33333333333333;0,733333333333333;0,0997800122417811;7;0,0561435317928825;14,6666666666667;-0,0878401210034267;0,843623064311263;0,799364502950522;2,56493506493507;0,0845912881401428;3;1
"Sète mer";2016-06-20;19;133;7;0,777777777777778;0,11851479687514;6;0,0134829555090734;14;-0,0309698301624772;0,82282945236286;0,845093715545755;2,3984962406015;0,101344520872219;3;1
"Sète mer";2016-07-04;18;115;6,38888888888889;0,751633986928105;0,143986879559541;4;0,026124763705104;12,7777777777778;0,0624623499016073;0,80448206120582;0,852981969486824;2,40869565217391;0,113035780527684;3;1
"Sète mer";2016-07-18;14;67;4,78571428571429;0,736263736263736;0,13351491571585;4;0,0288482958342615;9,57142857142857;0,0125912147660636;0,802711862458843;0,819078947368421;2,59701492537313;0,128276629610031;3;1
