"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust"
"At so";2011-09-15;21;148;7,04761904761905;0,704761904761905;0,165393623319623;6;0,0949826515704894;14,0952380952381;-0,020441520286349;0,784283506727123;0,798245614035088;2,65540540540541;0,105265951860819;3
"At so";2011-10-17;18;109;6,05555555555556;0,712418300653595;0,186245433915545;1;0,0213365878293073;12,1111111111111;0,0035016002788592;0,769148558443602;0,841628959276018;2,61467889908257;0,123481961012401;2
"At so";2011-11-10;17;96;5,64705882352941;0,705882352941177;0,165520438327463;3;0,0616319444444445;11,2941176470588;0,130746013515316;0,804957723995345;0,813270142180095;2,51041666666667;0,105682316031455;3
"At so";2012-01-10;19;116;6,10526315789474;0,678362573099415;0,152743063410725;6;0,0604563020214031;12,2105263157895;-0,0453471564571605;0,821784957471308;0,763518385003605;2,63793103448276;0,0886876699754293;3
"At so";2012-02-06;13;54;4,15384615384615;0,692307692307692;0,181497625972795;2;0,0425240054869684;8,30769230769231;-0,31092050850054;0,79215400911904;0,797727272727273;2,53703703703704;0,131129741858763;3
"At so";2012-03-09;27;238;8,81481481481481;0,678062678062678;0,146391126396668;9;0,0685244686109738;17,6296296296296;-0,0971859713723586;0,804871784329338;0,757337151037938;2,70168067226891;0,0901668445639755;3
"At so";2012-03-23;18;107;5,94444444444444;0,699346405228758;0,173396714544959;8;0,0767315922788016;11,8888888888889;-0,149093081086354;0,792303553905558;0,762214983713355;2,5607476635514;0,105586946160547;3
"At so";2012-04-03;22;156;7,09090909090909;0,675324675324675;0,166405721853488;6;0,120788132807364;14,1818181818182;-0,0381053590405356;0,782883392868212;0,780054644808743;2,64102564102564;0,107672994806864;2
"At so";2012-05-07;17;113;6,64705882352941;0,830882352941177;0,184859577739385;8;0,0472629023416086;13,2941176470588;-0,149177674744123;0,763316791236603;0,860448807854137;1,99115044247788;0,143190842754495;2
"At so";2012-05-23;19;143;7,52631578947368;0,83625730994152;0,165372665915059;10;0,0438896767568095;15,0526315789474;-0,214422633635019;0,780914320125481;0,87487969201155;2,04895104895105;0,130340604808664;2
"At so";2012-06-07;21;176;8,38095238095238;0,838095238095238;0,172446286454638;10;0,0125742510330579;16,7619047619048;-0,150881863560719;0,778861924130208;0,869473684210526;1,9375;0,131367117935473;3
"At so";2012-06-20;18;118;6,55555555555556;0,771241830065359;0,183879990575672;7;0,0366274059178397;13,1111111111111;-0,090628204615977;0,759563038691271;0,822937625754527;2,36440677966102;0,134822390232645;3
"At so";2012-07-23;27;265;9,81481481481481;0,754985754985755;0,145493108405959;11;0,058248487006052;19,6296296296296;-0,0704133745821807;0,804867237994092;0,81378640776699;2,29056603773585;0,102278915823803;3
"At so";2012-08-08;27;270;10;0,769230769230769;0,144476171362881;12;0,082716049382716;20;-0,124153798504485;0,798699403441111;0,823308270676692;2,24814814814815;0,106832045220612;2
"At so";2012-09-06;29;295;10,1724137931034;0,726600985221675;0,153179264442334;7;0,100867566791152;20,3448275862069;0,00688918104549577;0,794373883698556;0,814493237602271;2,52203389830508;0,102156927912886;2
"At so";2012-11-14;25;179;7,16;0,596666666666667;0,151635798917755;3;0,114806029774352;14,32;0,0574986733195952;0,81089004192204;0,74370709382151;3,20670391061453;0,0811993706273733;3
"At so";2013-01-17;16;89;5,5625;0,741666666666667;0,151143431177954;6;0,0615452594369397;11,125;-0,138252030274572;0,800872896307201;0,795983086680761;2,48314606741573;0,111445155275977;2
"At so";2013-02-12;19;117;6,15789473684211;0,684210526315789;0,139420898106022;6;0,0485426254657024;12,3157894736842;-0,0283686322021693;0,819758947352;0,748391708363117;2,7008547008547;0,0920916240439873;3
"At so";2013-04-10;19;142;7,47368421052632;0,830409356725146;0,174857903789516;11;0,0410384844276929;14,9473684210526;-0,119481124557074;0,764604166995843;0,852694018783984;2,13380281690141;0,138336328854395;2
"At so";2013-04-26;23;179;7,78260869565217;0,707509881422925;0,17497514576837;4;0,103351955307263;15,5652173913043;-0,057853644919211;0,773809179318894;0,814377682403433;2,6145251396648;0,115507820462889;2
"At so";2013-05-16;14;62;4,42857142857143;0,681318681318681;0,160368054007385;3;0,132023933402705;8,85714285714286;0,121650754542654;0,788944806430973;0,815589353612167;2,64516129032258;0,127534167530513;2
"At so";2013-05-27;15;81;5,4;0,771428571428571;0,214557623616346;4;0,0202713001066911;10,8;0,0180751683684446;0,749052651465419;0,859690844233056;2,14814814814815;0,152202185462506;3
"At so";2013-06-10;20;155;7,75;0,815789473684211;0,196616595149504;6;0,0478668054110302;15,5;-0,0745128519163975;0,754500425455631;0,87001287001287;2,08387096774194;0,141899028042566;2
"At so";2013-06-25;17;83;4,88235294117647;0,610294117647059;0,195237443592068;2;0,064958629699521;9,76470588235294;0,0051496049010028;0,776260834377682;0,764634146341463;2,97590361445783;0,112688025940544;3
"At so";2013-07-22;18;126;7;0,823529411764706;0,194589243299549;3;0,0192743764172337;14;-0,0962055426122924;0,754153657482472;0,903300521134916;2,05555555555556;0,146670137176219;2
"At so";2013-08-06;20;144;7,2;0,757894736842105;0,163769055044004;6;0,0640190972222223;14,4;0,031169346833434;0,794698351310128;0,835555555555556;2,18055555555556;0,110134286925366;2
"At so";2013-09-04;29;301;10,3793103448276;0,741379310344828;0,153659299880471;10;0,0967980485866602;20,7586206896552;-0,110111384513496;0,797718068421311;0,816042267050913;2,38870431893688;0,103670445883838;2
"At so";2013-10-08;20;124;6,2;0,652631578947368;0,188860645377346;2;0,0993431321540063;12,4;0,234643734643733;0,773936810980473;0,803225806451613;3,00806451612903;0,111227768943918;2
"At so";2013-11-18;23;184;8;0,727272727272727;0,133904071485815;10;0,0685107514177694;16;-0,102850913659634;0,819541508324206;0,775445960125918;2,43478260869565;0,0859059748273914;3
"At so";2013-12-17;19;114;6;0,666666666666667;0,165902142557565;1;0,0753693444136658;12;-0,0458268636305431;0,797360005708377;0,779163609684519;2,8859649122807;0,0997099308856573;3
"At so";2014-01-21;17;86;5,05882352941176;0,632352941176471;0,174877692419424;6;0,115805840995132;10,1176470588235;-0,0965104929233737;0,790011951390937;0,700729927007299;3,01162790697674;0,104241298280534;3
