"Dim 1";"Dim 2";"Dim 3";"Dim 4";"Dim 5";"cluster";"season";"Month";"Year";"Code_point_Libelle";"Date"
0,636663790656554;-0,0745429284889396;0,223203811246767;1,11328364301155;0,0302933946967996;"2-Manche orientale - Mer du Nord";"Printemps";5;2013;"At so";2013-05-16
-0,445040674349653;0,0272776415014132;0,224792288401866;0,166894626815658;-0,0153210761677758;"2-Manche orientale - Mer du Nord";"Printemps";5;2013;"At so";2013-05-27
0,847962929294764;-0,144309194045662;2,57523766948332;0,0445996294556894;-0,358858720088919;"2-Manche orientale - Mer du Nord";"Ete";6;2013;"At so";2013-06-10
0,987644279451853;-0,162459985670133;2,91833538983487;0,0547261303897166;-0,401727992935527;"2-Manche orientale - Mer du Nord";"Ete";6;2013;"At so";2013-06-25
0,885506962443371;-0,14163213359823;2,46295626792072;0,0744106226102615;-0,337794574073916;"2-Manche orientale - Mer du Nord";"Ete";7;2013;"At so";2013-07-22
0,813192446303307;-0,112337167034981;-0,209578018929052;0,263114515934054;-0,0408516911612252;"2-Manche orientale - Mer du Nord";"Ete";8;2013;"At so";2013-08-06
0,686859086762557;-0,0735913234076984;-0,297567720791712;1,19757917195061;0,0399395674470024;"2-Manche orientale - Mer du Nord";"Automne";9;2013;"At so";2013-09-04
0,74141632693581;-0,105840283403347;0,0315494245378338;0,324502861080272;0,00539965268601222;"2-Manche orientale - Mer du Nord";"Automne";10;2013;"At so";2013-10-08
0,753540396502489;-0,106459786844643;0,111946459557657;0,873869711349106;0,0270840994340248;"2-Manche orientale - Mer du Nord";"Automne";11;2013;"At so";2013-11-18
0,734082509028996;-0,109522550756625;-0,389411758640041;0,0488204871798861;0,136540610397207;"2-Manche orientale - Mer du Nord";"Hiver";12;2013;"At so";2013-12-17
0,708500707337178;-0,0909128677455335;-0,198493533407726;0,931378103412113;0,179904155805576;"2-Manche orientale - Mer du Nord";"Hiver";1;2014;"At so";2014-01-21
0,908490769018084;-0,141901532854334;-0,734910770170446;0,610077439344515;0,0885957963614187;"2-Manche orientale - Mer du Nord";"Hiver";2;2014;"At so";2014-02-17
0,847332883445088;-0,119763538622705;-0,54836602420335;1,17786727582201;0,0966730805203952;"2-Manche orientale - Mer du Nord";"Printemps";3;2014;"At so";2014-03-17
-0,852287769930111;0,0646021207658081;-0,0740832776763935;0,0287569599912975;0,00873706575034916;"2-Manche orientale - Mer du Nord";"Printemps";3;2014;"At so";2014-03-31
-0,838839492972107;0,0624886887754285;0,00629257242031386;0,0170967910364987;-0,00359309994914532;"2-Manche orientale - Mer du Nord";"Printemps";4;2014;"At so";2014-04-16
-0,879710679212174;0,0662853148718206;0,00552024782777167;-0,0056210055915816;0,00362458018743002;"2-Manche orientale - Mer du Nord";"Printemps";4;2014;"At so";2014-04-28
-0,990047909353313;0,0789318892752702;-0,0343303725712462;-0,00211125105504109;0,00847800771224684;"2-Manche orientale - Mer du Nord";"Printemps";5;2014;"At so";2014-05-14
-0,780246907031572;0,0553340607374229;0,0142831172269191;0,0275384804549887;0,00689565265937066;"2-Manche orientale - Mer du Nord";"Printemps";5;2014;"At so";2014-05-26
0,694180687524272;-0,0937679302153851;0,702841981385241;0,147686009962907;-0,0938789677362782;"2-Manche orientale - Mer du Nord";"Ete";6;2014;"At so";2014-06-11
1,00844150952516;-0,160839221514679;-0,660188134491827;-0,67104161244993;-0,117348296922893;"2-Manche orientale - Mer du Nord";"Ete";6;2014;"At so";2014-06-25
1,02636542050104;-0,162216405859129;-0,767041190717237;-0,65776543414158;-0,110198530431446;"2-Manche orientale - Mer du Nord";"Ete";7;2014;"At so";2014-07-16
0,769280557347048;-0,112070811730225;0,989053824400948;0,109555496779672;-0,165794157291495;"2-Manche orientale - Mer du Nord";"Ete";8;2014;"At so";2014-08-25
0,809882175171821;-0,118180294427172;0,75617608993533;-0,0175730504454268;-0,117176761154775;"2-Manche orientale - Mer du Nord";"Automne";9;2014;"At so";2014-09-19
0,709044968366714;-0,1087488527757;-0,106173295836733;0,206100503523362;-0,0187755995465559;"2-Manche orientale - Mer du Nord";"Automne";11;2014;"At so";2014-11-25
0,564558246378049;-0,0760339763146563;0,0802246762891287;0,857655708128453;0,0763361884827589;"2-Manche orientale - Mer du Nord";"Hiver";1;2015;"At so";2015-01-19
0,826671657397155;-0,107784939342223;-0,6608899911287;1,61722617206776;0,12164939267552;"2-Manche orientale - Mer du Nord";"Hiver";2;2015;"At so";2015-02-18
0,873494463890641;-0,0651373605326934;-0,786849518174389;3,33018833399144;0,205885182786889;"2-Manche orientale - Mer du Nord";"Printemps";3;2015;"At so";2015-03-10
0,83725194202599;-0,0660480645241374;-0,742785501818968;2,87206835301672;0,168457281887293;"2-Manche orientale - Mer du Nord";"Printemps";3;2015;"At so";2015-03-20
-1,01959725973494;0,0839880583036597;-0,0549076381386077;0,0672559309669458;0,0119560428750445;"2-Manche orientale - Mer du Nord";"Printemps";4;2015;"At so";2015-04-16
-0,969666925255979;0,0762336324441086;-0,0133957958692851;-0,0289762613423026;0,00457173649804831;"2-Manche orientale - Mer du Nord";"Printemps";5;2015;"At so";2015-05-11
0,685556140683052;-0,0807728377366962;0,253269678372743;0,491277685598958;-0,0103401381472801;"2-Manche orientale - Mer du Nord";"Ete";6;2015;"At so";2015-06-04
0,81337999739112;-0,117594582382816;1,23079112235614;0,036510990529299;-0,200664642979969;"2-Manche orientale - Mer du Nord";"Ete";6;2015;"At so";2015-06-17
0,75359763930531;-0,109440305309651;1,19915388105991;0,120599394453221;-0,195547115159164;"2-Manche orientale - Mer du Nord";"Ete";7;2015;"At so";2015-07-16
0,801187653381911;-0,120167542966664;0,135363629178389;0,223863081855001;-0,0282585482283843;"2-Manche orientale - Mer du Nord";"Ete";8;2015;"At so";2015-08-11
0,898522338023271;-0,13365820342715;-0,141821997443036;-0,152426080082727;-0,0659572982150591;"2-Manche orientale - Mer du Nord";"Automne";9;2015;"At so";2015-09-28
0,66878724204003;-0,0900417124959541;1,18728173491351;0,126294838567612;-0,163528709909994;"2-Manche orientale - Mer du Nord";"Automne";10;2015;"At so";2015-10-19
0,687549655096411;-0,0949759218048255;-0,0372476767097299;0,857299184120393;0,0551874118282706;"2-Manche orientale - Mer du Nord";"Hiver";12;2015;"At so";2015-12-14
0,659833115730988;-0,0807505262862837;-0,18160384365989;1,15628017578261;0,0964092043732768;"2-Manche orientale - Mer du Nord";"Hiver";2;2016;"At so";2016-02-24
0,771569202668987;-0,0719855819104146;-0,640973593690603;2,52094112135741;0,176569348537157;"2-Manche orientale - Mer du Nord";"Printemps";3;2016;"At so";2016-03-11
0,823550702135871;-0,0445307376530265;-0,779098948474304;3,85951129889933;0,233464975361185;"2-Manche orientale - Mer du Nord";"Printemps";3;2016;"At so";2016-03-22
-1,0400629873843;0,084629004225119;-0,0432470306871323;-0,00493622758520868;0,00809515611201188;"2-Manche orientale - Mer du Nord";"Printemps";4;2016;"At so";2016-04-11
