"Dim 1";"Dim 2";"Dim 3";"Dim 4";"Dim 5";"cluster";"season";"Month";"Year";"Code_point_Libelle";"Date"
-0,0718737504898545;0,022546817757242;-0,195218974825251;0,215233094095057;-0,122554662228845;"3-Atlantique - Manche occidentale";"Printemps";4;2008;"Géfosse";2008-04-10
0,0844981904038763;0,0198329752367105;-0,181831014946035;0,257754896851407;-0,285903867945679;"3-Atlantique - Manche occidentale";"Printemps";4;2008;"Géfosse";2008-04-23
0,109339563528482;0,0707340647242447;-0,186053144582419;0,27753136903635;-0,323515278728863;"3-Atlantique - Manche occidentale";"Printemps";5;2008;"Géfosse";2008-05-07
-0,0950734727287274;0,0891133748537017;-0,249743420139585;0,284617040872434;-0,132838661462438;"3-Atlantique - Manche occidentale";"Ete";6;2008;"Géfosse";2008-06-17
0,000168124227537325;0,045351394348865;-0,215255229370878;0,240723264665569;-0,151398618585457;"3-Atlantique - Manche occidentale";"Ete";8;2008;"Géfosse";2008-08-20
-0,0874761069402461;0,0504936470462377;-0,215943749832821;0,234565792969408;-0,106313375734927;"3-Atlantique - Manche occidentale";"Automne";9;2008;"Géfosse";2008-09-03
-0,0174896484139494;-0,103874194974863;0,101439821935872;0,248145427145183;-0,177109124714152;"3-Atlantique - Manche occidentale";"Automne";10;2008;"Géfosse";2008-10-02
0,0431789503541856;-0,0243890866935166;-0,0233650395691845;0,327746940705606;-0,201661092861566;"3-Atlantique - Manche occidentale";"Automne";11;2008;"Géfosse";2008-11-06
-0,162901613085717;-0,695104124374658;0,323543258920129;-0,589630280338462;0,174110131489058;"3-Atlantique - Manche occidentale";"Hiver";12;2008;"Géfosse";2008-12-02
-0,140040553728016;-0,32389522789243;0,300334055431365;-0,0470010625223521;0,0116733761049299;"3-Atlantique - Manche occidentale";"Hiver";1;2009;"Géfosse";2009-01-13
-0,196709553440417;-0,719096127975;0,339741027726138;-0,666804379673987;0,201678701287255;"3-Atlantique - Manche occidentale";"Hiver";2;2009;"Géfosse";2009-02-05
-0,187741856411455;-0,321070884837941;0,195254848119389;-0,00670284998057859;-0,0224113688982928;"3-Atlantique - Manche occidentale";"Printemps";3;2009;"Géfosse";2009-03-03
-0,214549179505841;-0,91340725237737;0,499950717052168;-0,838957641177147;0,301861078786155;"3-Atlantique - Manche occidentale";"Printemps";3;2009;"Géfosse";2009-03-26
-0,250316513416836;-0,894335226895188;0,453409685319907;-0,861284274186233;0,330700477319467;"3-Atlantique - Manche occidentale";"Printemps";4;2009;"Géfosse";2009-04-01
7,20875197956135;0,763933486207609;0,926581950594059;-0,51797045569167;0,77467292389852;"3-Atlantique - Manche occidentale";"Printemps";4;2009;"Géfosse";2009-04-14
-0,179138773649874;-0,670629740420068;0,295386150110049;-0,613166086345613;0,197773176325249;"3-Atlantique - Manche occidentale";"Printemps";4;2009;"Géfosse";2009-04-28
-0,802260063702306;-3,73321582023753;15,3448686937052;11,4924242243925;-0,576821166083639;"3-Atlantique - Manche occidentale";"Printemps";5;2009;"Géfosse";2009-05-13
-0,0132680029342224;-0,10527840435172;-0,147770521374075;0,066613849301131;-0,0869910598187326;"3-Atlantique - Manche occidentale";"Printemps";5;2009;"Géfosse";2009-05-27
0,0372821661175702;0,0972914263438423;-0,236187386656083;0,372001319791588;-0,361307623799103;"3-Atlantique - Manche occidentale";"Ete";6;2009;"Géfosse";2009-06-23
-0,0626747106451066;0,143382913721375;-0,261969831694201;0,386204994367715;-0,26673984621763;"3-Atlantique - Manche occidentale";"Ete";7;2009;"Géfosse";2009-07-07
0,202806424941184;0,0383113797103971;-0,211003782371358;0,234989236545809;-0,255294995677075;"3-Atlantique - Manche occidentale";"Ete";8;2009;"Géfosse";2009-08-07
-0,202490432403232;-0,180489944033153;-0,0978897928134021;-0,0597066021713788;0,0712201543050915;"3-Atlantique - Manche occidentale";"Ete";8;2009;"Géfosse";2009-08-20
0,161038858820744;-0,248428631818113;0,0447693077416718;-0,0141016245280986;-0,155535753468888;"3-Atlantique - Manche occidentale";"Automne";9;2009;"Géfosse";2009-09-07
-0,107762698571045;0,116190917785545;-0,248796266127689;0,291281098903746;-0,19102904042573;"3-Atlantique - Manche occidentale";"Automne";9;2009;"Géfosse";2009-09-23
-0,111980309738825;-0,0325906964058651;-0,119371390730837;0,148978999731082;-0,119128925833755;"3-Atlantique - Manche occidentale";"Automne";10;2009;"Géfosse";2009-10-09
-0,0907553862998035;0,0691574583661571;-0,185832945244555;0,256957704603522;-0,187686308477299;"3-Atlantique - Manche occidentale";"Automne";11;2009;"Géfosse";2009-11-05
-0,137876267849868;-0,403527681269795;0,174644566475674;-0,221970946208436;0,0343437938285009;"3-Atlantique - Manche occidentale";"Hiver";12;2009;"Géfosse";2009-12-08
-0,163317436292821;0,261347074081954;-0,361076415366142;0,505018438464652;-0,295750866322099;"3-Atlantique - Manche occidentale";"Hiver";1;2010;"Géfosse";2010-01-20
-0,184204020748782;0,158657841723146;-0,0659662170676667;0,674705951276737;-0,280729548790505;"3-Atlantique - Manche occidentale";"Hiver";2;2010;"Géfosse";2010-02-05
-0,199305739877244;-0,614701921799881;0,312184945154716;-0,582166074891507;0,156780333109741;"3-Atlantique - Manche occidentale";"Printemps";3;2010;"Géfosse";2010-03-02
-0,0884836381987375;0,0298460123217615;-0,196787373522147;0,212365294407688;-0,10153772505828;"3-Atlantique - Manche occidentale";"Printemps";4;2010;"Géfosse";2010-04-06
-0,293312781544831;-0,290019175742339;-0,102473424709803;-0,156727933595779;0,153130423996456;"3-Atlantique - Manche occidentale";"Printemps";4;2010;"Géfosse";2010-04-16
0,43612872108248;-0,195311069075789;0,147718269224554;-0,123447437273826;-0,0142266749246185;"3-Atlantique - Manche occidentale";"Printemps";5;2010;"Géfosse";2010-05-18
0,124328123987375;-0,0233833610510196;-0,16785099268251;0,150376172252497;-0,207420849011879;"3-Atlantique - Manche occidentale";"Ete";6;2010;"Géfosse";2010-06-01
0,257685990149114;-0,0937505422582306;-0,131689400228958;0,100073400050199;-0,240026594636592;"3-Atlantique - Manche occidentale";"Ete";6;2010;"Géfosse";2010-06-18
0,037483946047246;0,00313560013293945;-0,16666216870575;0,167407098695723;-0,205121927667442;"3-Atlantique - Manche occidentale";"Ete";6;2010;"Géfosse";2010-06-30
-0,0789791152642937;0,0620440297385366;-0,222882784986369;0,248427677142718;-0,122333400597364;"3-Atlantique - Manche occidentale";"Ete";7;2010;"Géfosse";2010-07-15
-0,049224307945741;0,0457208233111051;-0,212214557528522;0,234173725179285;-0,139585485051317;"3-Atlantique - Manche occidentale";"Ete";7;2010;"Géfosse";2010-07-28
-0,00894993747275272;0,0384006803785536;-0,202533006949821;0,220115803935999;-0,174895950636149;"3-Atlantique - Manche occidentale";"Ete";8;2010;"Géfosse";2010-08-12
-0,0565781497111594;0,0456185672714772;-0,217013806776448;0,238351427463247;-0,120326302630475;"3-Atlantique - Manche occidentale";"Automne";9;2010;"Géfosse";2010-09-15
-0,299986816716682;-1,54107394955026;4,491169157331;2,74243908450793;-0,0337361680089638;"3-Atlantique - Manche occidentale";"Automne";10;2010;"Géfosse";2010-10-26
-0,351406099777743;-1,43201758925181;5,30257554831707;3,93418829595105;-0,231079649172365;"3-Atlantique - Manche occidentale";"Automne";11;2010;"Géfosse";2010-11-24
-0,150205832832949;-0,363751688946173;0,368817804000264;0,0453341050531719;0,0153041111651406;"3-Atlantique - Manche occidentale";"Hiver";12;2010;"Géfosse";2010-12-10
-0,319400953221404;-1,34625981338813;2,27473543758547;0,360531218876076;0,276654477903398;"3-Atlantique - Manche occidentale";"Hiver";2;2011;"Géfosse";2011-02-08
-0,881227413348369;-4,05640936660785;16,5642092837708;12,3057580539426;-0,578638816663806;"3-Atlantique - Manche occidentale";"Printemps";3;2011;"Géfosse";2011-03-08
-0,479827034912775;-2,11713874383076;7,47486623260516;5,15083155738019;-0,178344813445831;"3-Atlantique - Manche occidentale";"Printemps";3;2011;"Géfosse";2011-03-23
-0,126940844088925;-0,317247823578093;0,0680048858756839;-0,195679595931091;0,0583281699690294;"3-Atlantique - Manche occidentale";"Printemps";4;2011;"Géfosse";2011-04-05
0,181859217351943;-0,0469117911094029;-0,172729008443892;0,161595495512427;-0,219459094671031;"3-Atlantique - Manche occidentale";"Printemps";5;2011;"Géfosse";2011-05-09
0,0841571882688456;0,154157723834611;-0,295644837460302;0,375545407322121;-0,312282314575552;"3-Atlantique - Manche occidentale";"Ete";6;2011;"Géfosse";2011-06-07
-0,0615800943132133;0,0919878664303386;-0,221728910172878;0,253633398584999;-0,161458891090457;"3-Atlantique - Manche occidentale";"Ete";7;2011;"Géfosse";2011-07-05
-0,0748542556931235;0,1543957242879;-0,262372590853668;0,329570127739246;-0,210438992113177;"3-Atlantique - Manche occidentale";"Ete";8;2011;"Géfosse";2011-08-02
-0,0765503077190965;0,0794445637556946;-0,2155555221465;0,247476956269472;-0,144725133977213;"3-Atlantique - Manche occidentale";"Automne";9;2011;"Géfosse";2011-09-09
-0,0775776987720838;0,0945171649558239;-0,250614850015261;0,292591692231503;-0,168366267799242;"3-Atlantique - Manche occidentale";"Automne";10;2011;"Géfosse";2011-10-12
-0,0929751266092759;-0,334369125343374;0,0856980874438958;-0,236080540515497;0,00585973142550231;"3-Atlantique - Manche occidentale";"Automne";11;2011;"Géfosse";2011-11-15
-0,14290657762328;-0,352239192233266;0,109451542350164;-0,204229607987567;0,0357400490501913;"3-Atlantique - Manche occidentale";"Hiver";12;2011;"Géfosse";2011-12-19
-0,344253486798422;-1,03442740582291;4,06883380521758;3,17945105521793;-0,190005931945678;"3-Atlantique - Manche occidentale";"Hiver";1;2012;"Géfosse";2012-01-11
-0,250725154194334;-1,08843683434566;0,795476724040254;-0,850484667947303;0,358931275599295;"3-Atlantique - Manche occidentale";"Hiver";2;2012;"Géfosse";2012-02-23
-0,169790640666526;0,0434989259878723;-0,219623464609011;0,237850332691257;-0,188451977525855;"3-Atlantique - Manche occidentale";"Printemps";3;2012;"Géfosse";2012-03-01
-0,412649796845547;-1,68057640256722;6,73466244108171;5,14485553033844;-0,299260347274197;"3-Atlantique - Manche occidentale";"Printemps";4;2012;"Géfosse";2012-04-11
0,0149076481227283;-0,618533356382184;1,33192331762322;0,786798801648042;-0,112356878905843;"3-Atlantique - Manche occidentale";"Printemps";5;2012;"Géfosse";2012-05-09
0,196979044187512;-0,239811713762122;0,0199536937562562;-0,0176577832309211;-0,172440684159774;"3-Atlantique - Manche occidentale";"Printemps";5;2012;"Géfosse";2012-05-23
0,309244175831996;0,000821378203739258;-0,203977934038422;0,230221387845438;-0,299722006718658;"3-Atlantique - Manche occidentale";"Ete";6;2012;"Géfosse";2012-06-07
0,0171484353589457;0,0355610450805858;-0,176941699071939;0,270022994943829;-0,247780766379052;"3-Atlantique - Manche occidentale";"Ete";7;2012;"Géfosse";2012-07-03
0,0139566105674857;0,0641083992978233;-0,212590729513357;0,245927250600757;-0,215163916174232;"3-Atlantique - Manche occidentale";"Ete";8;2012;"Géfosse";2012-08-02
-0,0825545075391722;0,0510105851464535;-0,212154813785894;0,229744517172228;-0,112478139609195;"3-Atlantique - Manche occidentale";"Automne";9;2012;"Géfosse";2012-09-04
-0,0764230994703698;-0,140669095451176;0,0898129493359047;0,0558357579759451;-0,112139590527156;"3-Atlantique - Manche occidentale";"Automne";10;2012;"Géfosse";2012-10-01
-0,246591012477042;-0,923184767277689;2,44184657100666;1,41014279752338;-0,023433111217137;"3-Atlantique - Manche occidentale";"Automne";11;2012;"Géfosse";2012-11-15
-0,217771906935849;-0,846422639639148;0,389582647773648;-0,821440264572507;0,293469610832182;"3-Atlantique - Manche occidentale";"Hiver";12;2012;"Géfosse";2012-12-17
-0,147016553022807;-0,53799887944825;0,260322746560898;-0,425132056865834;0,0941868259795412;"3-Atlantique - Manche occidentale";"Hiver";1;2013;"Géfosse";2013-01-17
-0,414069393063809;-1,80912836806428;4,96567625635831;2,76256561285669;0,0747781910256261;"3-Atlantique - Manche occidentale";"Hiver";2;2013;"Géfosse";2013-02-12
-0,241974732481003;-0,953844113648832;0,564505856545712;-0,908975170185067;0,325504585034161;"3-Atlantique - Manche occidentale";"Printemps";3;2013;"Géfosse";2013-03-18
-0,261002759051567;-1,07067126906567;3,0727024604729;1,93642254271149;-0,0635276609132765;"3-Atlantique - Manche occidentale";"Printemps";4;2013;"Géfosse";2013-04-24
-0,278548994580472;-0,992467052562163;3,45916673798373;2,41857973065681;-0,182343480831033;"3-Atlantique - Manche occidentale";"Printemps";5;2013;"Géfosse";2013-05-02
-0,0790895754146851;-0,0166333683542647;-0,0938806438959568;0,053196850012411;-0,134472843497602;"3-Atlantique - Manche occidentale";"Ete";6;2013;"Géfosse";2013-06-12
0,0405594848798378;-0,127019263745664;-0,108032041108024;0,0333938832249546;-0,114673381456841;"3-Atlantique - Manche occidentale";"Ete";7;2013;"Géfosse";2013-07-16
0,0133583581888637;0,0628714166342715;-0,188221371026437;0,215851243258391;-0,190133780848696;"3-Atlantique - Manche occidentale";"Ete";8;2013;"Géfosse";2013-08-08
-0,0484910192811164;0,048016207656634;-0,218521216786257;0,240659819161077;-0,137213427171841;"3-Atlantique - Manche occidentale";"Automne";9;2013;"Géfosse";2013-09-05
-0,0685608821967219;-0,256899663701496;0,0697350908323242;-0,0422712521402345;-0,0293317010205902;"3-Atlantique - Manche occidentale";"Automne";10;2013;"Géfosse";2013-10-09
-0,127326225141167;-0,446680091396749;0,198221064611712;-0,276608118229138;0,0575670926149501;"3-Atlantique - Manche occidentale";"Automne";11;2013;"Géfosse";2013-11-18
-0,216026169940226;-0,589812091333232;0,604323785771216;-0,271697719447997;0,103575959726223;"3-Atlantique - Manche occidentale";"Hiver";1;2014;"Géfosse";2014-01-10
-0,294697176052377;-1,21224695706438;2,7474159031887;1,21215573246421;0,0870185401173909;"3-Atlantique - Manche occidentale";"Hiver";2;2014;"Géfosse";2014-02-03
-0,251511945509239;-1,03002151860553;2,19756280666218;0,961561753720548;0,0443413183295162;"3-Atlantique - Manche occidentale";"Printemps";3;2014;"Géfosse";2014-03-07
-0,167940330246472;-0,251389438320493;-0,0351550335842091;-0,13435515406275;0,0537145554976369;"3-Atlantique - Manche occidentale";"Printemps";4;2014;"Géfosse";2014-04-18
0,0937083601465622;-0,0323922124183509;-0,205778542609283;0,196238285408716;-0,230632196312006;"3-Atlantique - Manche occidentale";"Printemps";5;2014;"Géfosse";2014-05-06
0,263293647477672;0,0165831434977858;-0,208370478809569;0,250949051691683;-0,294663233679659;"3-Atlantique - Manche occidentale";"Ete";6;2014;"Géfosse";2014-06-02
-0,0473843556739636;0,0233183587474394;-0,205749737848477;0,210497687625635;-0,128889820777143;"3-Atlantique - Manche occidentale";"Ete";7;2014;"Géfosse";2014-07-03
0,0969877633516733;0,0466878024575749;-0,237821380458097;0,307211489664609;-0,297227280645836;"3-Atlantique - Manche occidentale";"Ete";8;2014;"Géfosse";2014-08-11
-0,0836201076882308;0,0815756523744811;-0,245022079299149;0,281168660213357;-0,180121827792928;"3-Atlantique - Manche occidentale";"Automne";9;2014;"Géfosse";2014-09-02
0,021771978836264;0,309829816548816;-0,130724434549607;0,187984619874737;-0,365803622820222;"3-Atlantique - Manche occidentale";"Automne";10;2014;"Géfosse";2014-10-02
-0,0373601893992808;-0,234796261190864;0,0101229684337802;-0,075750231747589;-0,0634013088975609;"3-Atlantique - Manche occidentale";"Automne";11;2014;"Géfosse";2014-11-14
-0,0676690636188702;-0,208318011076838;0,0476794525506267;0,00891820937246727;-0,0801494449762999;"3-Atlantique - Manche occidentale";"Hiver";12;2014;"Géfosse";2014-12-09
-0,276471266989549;-1,03153633325352;2,18719836405057;0,838932538485997;0,0794141538641405;"3-Atlantique - Manche occidentale";"Hiver";1;2015;"Géfosse";2015-01-06
-0,235182588834902;-1,00482660654479;0,933746419476113;-0,539508075757405;0,275717817229662;"3-Atlantique - Manche occidentale";"Hiver";2;2015;"Géfosse";2015-02-12
-0,284335739431835;-1,26459262247729;1,55771931870017;-0,251118415684289;0,337970371272361;"3-Atlantique - Manche occidentale";"Printemps";3;2015;"Géfosse";2015-03-09
-0,339509956844006;-1,55129538691246;3,37182163498251;1,37071585783158;0,189288385248471;"3-Atlantique - Manche occidentale";"Printemps";3;2015;"Géfosse";2015-03-25
-0,908445996872968;-4,18966561775031;17,1739622540995;12,7927410585677;-0,602454561544895;"3-Atlantique - Manche occidentale";"Printemps";4;2015;"Géfosse";2015-04-07
-0,516368317632012;-2,23555948964141;7,766021071799;5,22966825168098;-0,161206745201723;"3-Atlantique - Manche occidentale";"Printemps";4;2015;"Géfosse";2015-04-23
0,151733103309162;0,00118285990873433;-0,212676487628961;0,257773575660487;-0,3049976522547;"3-Atlantique - Manche occidentale";"Printemps";5;2015;"Géfosse";2015-05-11
0,0848113451630919;-0,0200248632981308;-0,0365769409756799;0,305010867879445;-0,270781359398401;"3-Atlantique - Manche occidentale";"Printemps";5;2015;"Géfosse";2015-05-21
0,0115298094839728;-0,0670105590150464;0,103403929802013;0,376604116687576;-0,237085214418772;"3-Atlantique - Manche occidentale";"Ete";6;2015;"Géfosse";2015-06-03
0,0546132091817445;-0,058830383566146;-0,142057493226403;0,110485352470313;-0,178592566066055;"3-Atlantique - Manche occidentale";"Ete";6;2015;"Géfosse";2015-06-17
-0,0412582483739528;0,0723947283487069;-0,210712011740368;0,277805501689252;-0,196877223051374;"3-Atlantique - Manche occidentale";"Ete";7;2015;"Géfosse";2015-07-01
0,034602840798038;-0,00466237703023127;-0,123544516315394;0,238559791751077;-0,235727565460832;"3-Atlantique - Manche occidentale";"Ete";7;2015;"Géfosse";2015-07-16
-0,0524333285359612;0,0974110796669181;-0,236621259522893;0,318382454560837;-0,203422927806013;"3-Atlantique - Manche occidentale";"Ete";8;2015;"Géfosse";2015-08-04
0,0353813047578248;-0,0282268938939726;-0,157903638154499;0,154473765659205;-0,157331618108307;"3-Atlantique - Manche occidentale";"Ete";8;2015;"Géfosse";2015-08-18
-0,0900391341147815;0,0427795201916384;-0,190245225563094;0,227099976585015;-0,134904256908518;"3-Atlantique - Manche occidentale";"Automne";9;2015;"Géfosse";2015-09-04
-0,0791346833241588;0,0828579279082421;-0,220129567112838;0,256093938108446;-0,203060135846507;"3-Atlantique - Manche occidentale";"Automne";9;2015;"Géfosse";2015-09-18
0,0165990488840519;-0,114466822689993;0,152706098631853;0,346782874936964;-0,215820900432016;"3-Atlantique - Manche occidentale";"Automne";10;2015;"Géfosse";2015-10-15
0,160428059215162;-0,26365022553238;0,0259652472605487;-0,0685301640925256;-0,148849253967214;"3-Atlantique - Manche occidentale";"Automne";11;2015;"Géfosse";2015-11-02
-0,135132038466001;-0,501785805070324;0,167042226432477;-0,448948081873274;0,0981425170143128;"3-Atlantique - Manche occidentale";"Automne";11;2015;"Géfosse";2015-11-16
-0,149778345318843;-0,510640037223872;0,281234898922204;-0,313801904845549;0,0999228673147709;"3-Atlantique - Manche occidentale";"Hiver";12;2015;"Géfosse";2015-12-01
-0,141243543062048;-0,494991246625248;0,224779817205283;-0,334769298781958;0,097118601149122;"3-Atlantique - Manche occidentale";"Hiver";1;2016;"Géfosse";2016-01-13
-0,164365337693237;-0,696561184158233;0,333342480269237;-0,618043989971837;0,187902179595163;"3-Atlantique - Manche occidentale";"Hiver";1;2016;"Géfosse";2016-01-26
-0,198735861052238;-0,833009792698038;0,410446255604636;-0,792899425402257;0,263651447907317;"3-Atlantique - Manche occidentale";"Hiver";2;2016;"Géfosse";2016-02-12
-0,201775816239934;-0,888669789991783;0,44632587442753;-0,874457771578958;0,289970797345452;"3-Atlantique - Manche occidentale";"Hiver";2;2016;"Géfosse";2016-02-26
-0,228831987440454;-1,03041903638936;0,53424114234472;-1,04110093675264;0,365963880162357;"3-Atlantique - Manche occidentale";"Printemps";3;2016;"Géfosse";2016-03-08
-0,210912765754565;-0,923023885109045;0,495074751979477;-0,868372361572645;0,30405685163088;"3-Atlantique - Manche occidentale";"Printemps";3;2016;"Géfosse";2016-03-15
-0,175243960560733;-0,841416921837032;0,431270270585978;-0,800240734698814;0,261971543963666;"3-Atlantique - Manche occidentale";"Printemps";4;2016;"Géfosse";2016-04-12
0,0259682811962135;-0,337102602173694;0,0723693151162142;-0,143495416176856;-0,0837478710445476;"3-Atlantique - Manche occidentale";"Printemps";4;2016;"Géfosse";2016-04-25
0,160269990646689;0,0199812764690851;-0,202968417726754;0,246113752334383;-0,313307261044246;"3-Atlantique - Manche occidentale";"Printemps";5;2016;"Géfosse";2016-05-12
0,335823369456763;0,053939744577072;-0,219693250818778;0,275519721652378;-0,319182983591998;"3-Atlantique - Manche occidentale";"Printemps";5;2016;"Géfosse";2016-05-24
0,287611692524942;-0,0259144542511714;-0,175608194098073;0,190052806625627;-0,284304657110654;"3-Atlantique - Manche occidentale";"Ete";6;2016;"Géfosse";2016-06-06
-0,153750154410894;0,395388606124951;-0,480271771017092;0,659630673125553;-0,366885494315373;"3-Atlantique - Manche occidentale";"Ete";6;2016;"Géfosse";2016-06-23
0,00660347195671354;-0,0117996247622215;-0,119763279165812;0,0882560323760022;-0,188330833586821;"3-Atlantique - Manche occidentale";"Ete";7;2016;"Géfosse";2016-07-08
0,997430328092114;0,258047760809524;-0,0341952517665302;0,127042567201407;-0,107210421939088;"3-Atlantique - Manche occidentale";"Ete";7;2016;"Géfosse";2016-07-20
-0,0416964611682186;-0,127481053183403;-0,0469643903040284;0,0442436477841015;-0,0945063624607149;"3-Atlantique - Manche occidentale";"Ete";8;2016;"Géfosse";2016-08-05
-0,0737300745389768;0,027469421033903;-0,172673961072433;0,206509097063914;-0,139623746477859;"3-Atlantique - Manche occidentale";"Ete";8;2016;"Géfosse";2016-08-19
0,231654631563453;0,0438291774110222;-0,229771376296424;0,26419855831857;-0,283824457790319;"3-Atlantique - Manche occidentale";"Automne";9;2016;"Géfosse";2016-09-01
-0,00668997521130739;0,169675379832433;-0,128980591502417;0,191959140819187;-0,25656271137701;"3-Atlantique - Manche occidentale";"Automne";9;2016;"Géfosse";2016-09-22
-0,0512060083678571;0,0117853935886901;-0,143203297341058;0,238260548133876;-0,159651267645872;"3-Atlantique - Manche occidentale";"Automne";10;2016;"Géfosse";2016-10-04
-0,133430834726087;-0,102181829224161;-0,0736344346425937;0,105278664328478;-0,124762030063784;"3-Atlantique - Manche occidentale";"Automne";10;2016;"Géfosse";2016-10-20
-0,111639246156727;-0,0649235131755163;-0,0776131043360311;0,0780755801905452;-0,14858360913519;"3-Atlantique - Manche occidentale";"Automne";11;2016;"Géfosse";2016-11-22
-0,15577836056159;-0,707992910502949;0,341342576278333;-0,623644906511245;0,189281790479207;"3-Atlantique - Manche occidentale";"Hiver";12;2016;"Géfosse";2016-12-01
-0,117575533594676;-0,602584525387567;0,274425609737764;-0,468758978952333;0,139499237358424;"3-Atlantique - Manche occidentale";"Hiver";12;2016;"Géfosse";2016-12-19
-0,135652238919427;-0,596943654490288;0,280895066191579;-0,465703135414073;0,142890393520284;"3-Atlantique - Manche occidentale";"Hiver";1;2017;"Géfosse";2017-01-04
-0,141321608962081;-0,585844134452374;0,373783937047335;-0,325585602149873;0,0961968073074479;"3-Atlantique - Manche occidentale";"Hiver";1;2017;"Géfosse";2017-01-18
-0,171184524372783;-0,77579494749737;0,374439798681345;-0,709260728718279;0,221231304739983;"3-Atlantique - Manche occidentale";"Hiver";2;2017;"Géfosse";2017-02-01
-0,193614084563405;-0,818406012250698;0,416650770449785;-0,735128383655186;0,247805081944293;"3-Atlantique - Manche occidentale";"Hiver";2;2017;"Géfosse";2017-02-14
-0,239494328613316;-1,06872242909771;0,543399997003132;-1,09745776395944;0,392609269259322;"3-Atlantique - Manche occidentale";"Printemps";3;2017;"Géfosse";2017-03-02
-0,200997039742959;-0,890434586914648;0,440852582213531;-0,848999002144343;0,294830277614052;"3-Atlantique - Manche occidentale";"Printemps";4;2017;"Géfosse";2017-04-10
-0,0267601183062564;0,143060672243188;-0,159076571941199;0,192888356744158;-0,225586532816973;"3-Atlantique - Manche occidentale";"Printemps";4;2017;"Géfosse";2017-04-25
0,324352773101293;-0,00486904028664375;-0,209142595457661;0,225171103121873;-0,305129914698124;"3-Atlantique - Manche occidentale";"Printemps";5;2017;"Géfosse";2017-05-16
0,226601478414895;0,0530679409297484;-0,222285585874706;0,276387812004971;-0,305593210167854;"3-Atlantique - Manche occidentale";"Printemps";5;2017;"Géfosse";2017-05-31
0,149407456531308;0,092589239018422;-0,200466578284007;0,266613481358661;-0,308029230342253;"3-Atlantique - Manche occidentale";"Ete";6;2017;"Géfosse";2017-06-09
-0,026251099522352;-0,0134828891966149;-0,129531624135877;0,1251571671991;-0,151651830757158;"3-Atlantique - Manche occidentale";"Ete";6;2017;"Géfosse";2017-06-26
-0,0771350655601624;0,184321797225928;-0,313360443876933;0,415766561516224;-0,274908880826921;"3-Atlantique - Manche occidentale";"Ete";7;2017;"Géfosse";2017-07-03
0,0130342714927863;0,171910796441032;-0,327638691520974;0,439510364483171;-0,333376068685033;"3-Atlantique - Manche occidentale";"Ete";7;2017;"Géfosse";2017-07-18
0,187689183373863;0,0753141225821619;-0,220861302553755;0,272584994166094;-0,299806186578348;"3-Atlantique - Manche occidentale";"Ete";8;2017;"Géfosse";2017-08-07
